"datetime","response","response_time","stim","total_responses","workerId","count_test_stimpres","response_test_response","response_time_test_response","st_corr","type","tq"
"Fri May 15 2020 08","right","2550","p2sarrshacol2.png","89","1734","13","right","2550",0,"sarrshacol","fam"
"Fri May 15 2020 08","right","1629","p6sarr1.png","90","1734","14","right","1629",0,"diffarr","fam"
"Fri May 15 2020 08","right","1778","p4sarrshacol3.png","91","1734","15","right","1778",0,"sarrshacol","new"
"Fri May 15 2020 08","right","2077","p4sarrshacol4.png","92","1734","16","right","2077",0,"sarrshacol","new"
"Fri May 15 2020 08","right","868","p2sarrcol1.png","93","1734","17","right","868",0,"sarrcol","fam"
"Fri May 15 2020 08","right","2009","p1sarr4.png","94","1734","18","right","2009",0,"sarr","new"
"Fri May 15 2020 08","left","1237","p10sarr1.png","95","1734","19","left","1237",0,"diffarr","fam"
"Fri May 15 2020 08","left","1660","p8sarr3.png","96","1734","20","left","1660",0,"diffarr","new"
"Fri May 15 2020 08","left","1708","p9sarr4.png","97","1734","21","left","1708",0,"diffarr","new"
"Fri May 15 2020 08","left","1398","p5sarrcol2.png","98","1734","22","left","1398",0,"sarrcol","fam"
"Fri May 15 2020 08","left","1220","p7sarr4.png","99","1734","23","left","1220",0,"diffarr","new"
"Fri May 15 2020 08","left","801","p3sarrsha3.png","100","1734","24","left","801",0,"sarrsha","new"
"Fri May 15 2020 08","right","1589","p8sarr4.png","101","1734","25","right","1589",0,"diffarr","new"
"Fri May 15 2020 08","down","1608","p2sarrshacol4.png","102","1734","26","down","1608",0,"sarrshacol","new"
"Fri May 15 2020 08","right","1145","p4sarrshacol1.png","103","1734","27","right","1145",0,"sarrshacol","fam"
"Fri May 15 2020 08","right","2731","p1sarrshacol3.png","104","1734","28","right","2731",0,"sarrshacol","new"
"Fri May 15 2020 08","down","2489","p2sarrsha1.png","105","1734","29","down","2489",0,"sarrsha","fam"
"Fri May 15 2020 08","right","1707","p3sarr2.png","106","1734","30","right","1707",0,"sarr","fam"
"Fri May 15 2020 08","None","3002","p3sarrshacol3.png","107","1734","31","None","3002",0,"sarrshacol","new"
"Fri May 15 2020 08","right","2589","p2sarrcol4.png","108","1734","32","right","2589",0,"sarrcol","new"
"Fri May 15 2020 08","down","1686","p5sarrcol1.png","109","1734","33","down","1686",0,"sarrcol","fam"
"Fri May 15 2020 08","left","1868","p8sarr2.png","110","1734","34","left","1868",0,"diffarr","fam"
"Fri May 15 2020 08","left","1718","p5sarr3.png","111","1734","35","left","1718",0,"sarr","new"
"Fri May 15 2020 08","right","1262","p7sarr1.png","112","1734","36","right","1262",0,"diffarr","fam"
"Fri May 15 2020 08","right","1429","p1sarrcol4.png","113","1734","37","right","1429",0,"sarrcol","new"
"Fri May 15 2020 08","right","1090","p3sarrsha4.png","114","1734","38","right","1090",0,"sarrsha","new"
"Fri May 15 2020 08","down","1832","p3sarr1.png","115","1734","39","down","1832",0,"sarr","fam"
"Fri May 15 2020 08","None","3016","p2sarrsha3.png","116","1734","40","None","3016",0,"sarrsha","new"
"Fri May 15 2020 08","right","1311","p9sarr3.png","117","1734","41","right","1311",0,"diffarr","new"
"Fri May 15 2020 08","left","1390","p10sarr4.png","118","1734","42","left","1390",0,"diffarr","new"
"Fri May 15 2020 08","left","2063","p4sarrcol1.png","119","1734","43","left","2063",0,"sarrcol","fam"
"Fri May 15 2020 08","right","2113","p5sarrshacol4.png","120","1734","44","right","2113",0,"sarrshacol","new"
"Fri May 15 2020 08","left","2810","p3sarr3.png","121","1734","45","left","2810",0,"sarr","new"
"Fri May 15 2020 08","right","1470","p2sarr3.png","122","1734","46","right","1470",0,"sarr","new"
"Fri May 15 2020 08","left","1039","p4sarr2.png","123","1734","47","left","1039",0,"sarr","fam"
"Fri May 15 2020 08","right","1744","p2sarrshacol3.png","124","1734","48","right","1744",0,"sarrshacol","new"
"Fri May 15 2020 08","left","1237","p2sarrcol2.png","125","1734","49","left","1237",0,"sarrcol","fam"
"Fri May 15 2020 08","right","1449","p4sarrsha3.png","126","1734","50","right","1449",0,"sarrsha","new"
"Fri May 15 2020 08","right","1774","p4sarrsha1.png","127","1734","51","right","1774",0,"sarrsha","fam"
"Fri May 15 2020 08","right","609","p5sarrshacol3.png","128","1734","52","right","609",0,"sarrshacol","new"
"Fri May 15 2020 08","left","1714","p5sarrshacol2.png","129","1734","53","left","1714",0,"sarrshacol","fam"
"Fri May 15 2020 08","down","2092","p1sarrsha3.png","130","1734","54","down","2092",0,"sarrsha","new"
"Fri May 15 2020 08","right","1146","p3sarrshacol2.png","131","1734","55","right","1146",0,"sarrshacol","fam"
"Fri May 15 2020 08","right","996","p10sarr2.png","132","1734","56","right","996",0,"diffarr","fam"
"Fri May 15 2020 08","right","1408","p5sarrcol3.png","133","1734","57","right","1408",0,"sarrcol","new"
"Fri May 15 2020 08","down","1901","p5sarr4.png","134","1734","58","down","1901",0,"sarr","new"
"Fri May 15 2020 08","left","1261","p3sarrsha1.png","135","1734","59","left","1261",0,"sarrsha","fam"
"Fri May 15 2020 08","left","1462","p5sarr1.png","136","1734","60","left","1462",0,"sarr","fam"
"Fri May 15 2020 08","right","765","p1sarrcol2.png","137","1734","61","right","765",0,"sarrcol","fam"
"Fri May 15 2020 08","right","834","p6sarr4.png","138","1734","62","right","834",0,"diffarr","new"
"Fri May 15 2020 08","down","1672","p6sarr3.png","139","1734","63","down","1672",0,"diffarr","new"
"Fri May 15 2020 08","right","1490","p4sarr3.png","140","1734","64","right","1490",0,"sarr","new"
"Fri May 15 2020 08","right","1069","p1sarrsha2.png","141","1734","65","right","1069",0,"sarrsha","fam"
"Fri May 15 2020 08","right","1700","p2sarrsha4.png","142","1734","66","right","1700",0,"sarrsha","new"
"Fri May 15 2020 08","right","1640","p3sarrcol1.png","143","1734","67","right","1640",0,"sarrcol","fam"
"Fri May 15 2020 08","right","737","p2sarrsha2.png","144","1734","68","right","737",0,"sarrsha","fam"
"Fri May 15 2020 08","left","2250","p6sarr2.png","145","1734","69","left","2250",0,"diffarr","fam"
"Fri May 15 2020 08","left","2419","p1sarrshacol2.png","146","1734","70","left","2419",0,"sarrshacol","fam"
"Fri May 15 2020 08","down","1698","p4sarrsha2.png","147","1734","71","down","1698",0,"sarrsha","fam"
"Fri May 15 2020 08","right","1558","p2sarrcol3.png","148","1734","72","right","1558",0,"sarrcol","new"
"Fri May 15 2020 08","right","1006","p4sarrcol2.png","149","1734","73","right","1006",0,"sarrcol","fam"
"Fri May 15 2020 08","right","935","p5sarrsha4.png","150","1734","74","right","935",0,"sarrsha","new"
"Fri May 15 2020 08","right","1030","p4sarrcol3.png","151","1734","75","right","1030",0,"sarrcol","new"
"Fri May 15 2020 08","left","1078","p2sarr2.png","152","1734","76","left","1078",0,"sarr","fam"
"Fri May 15 2020 08","down","975","p5sarr2.png","153","1734","77","down","975",0,"sarr","fam"
"Fri May 15 2020 08","right","1405","p7sarr3.png","154","1734","78","right","1405",0,"diffarr","new"
"Fri May 15 2020 08","right","1923","p5sarrcol4.png","155","1734","79","right","1923",0,"sarrcol","new"
"Fri May 15 2020 08","down","1603","p10sarr3.png","156","1734","80","down","1603",0,"diffarr","new"
"Fri May 15 2020 08","left","1095","p9sarr1.png","157","1734","81","left","1095",0,"diffarr","fam"
"Fri May 15 2020 08","left","1412","p1sarrcol3.png","158","1734","82","left","1412",0,"sarrcol","new"
"Fri May 15 2020 08","left","1606","p4sarrsha4.png","159","1734","83","left","1606",0,"sarrsha","new"
"Fri May 15 2020 08","right","1092","p4sarrshacol2.png","160","1734","84","right","1092",0,"sarrshacol","fam"
"Fri May 15 2020 08","right","1253","p3sarr4.png","161","1734","85","right","1253",0,"sarr","new"
"Fri May 15 2020 08","right","685","p2sarr1.png","162","1734","86","right","685",0,"sarr","fam"
"Fri May 15 2020 08","down","629","p3sarrshacol1.png","163","1734","87","down","629",0,"sarrshacol","fam"
"Fri May 15 2020 08","down","1973","p8sarr1.png","164","1734","88","down","1973",0,"diffarr","fam"
"Fri May 15 2020 08","right","941","p3sarrsha2.png","165","1734","89","right","941",0,"sarrsha","fam"
"Fri May 15 2020 08","right","1242","p1sarrcol1.png","166","1734","90","right","1242",0,"sarrcol","fam"
"Fri May 15 2020 08","right","714","p1sarrshacol4.png","167","1734","91","right","714",0,"sarrshacol","new"
"Fri May 15 2020 08","left","630","p4sarrcol4.png","168","1734","92","left","630",0,"sarrcol","new"
"Fri May 15 2020 08","down","1209","p5sarrsha1.png","169","1734","93","down","1209",0,"sarrsha","fam"
"Fri May 15 2020 08","None","3015","p1sarr3.png","170","1734","94","None","3015",0,"sarr","new"
"Fri May 15 2020 08","right","938","p1sarr1.png","171","1734","95","right","938",0,"sarr","fam"
"Fri May 15 2020 08","left","1079","p2sarr4.png","172","1734","96","left","1079",0,"sarr","new"
"Fri May 15 2020 08","right","1832","p1sarrshacol1.png","173","1734","97","right","1832",0,"sarrshacol","fam"
"Fri May 15 2020 08","right","591","p3sarrshacol4.png","174","1734","98","right","591",0,"sarrshacol","new"
"Fri May 15 2020 08","right","799","p5sarrshacol1.png","175","1734","99","right","799",0,"sarrshacol","fam"
"Thu May 14 2020 19","right","2535","p6sarr1.png","1","1760",NA,NA,NA,1,"diffarr","x"
"Thu May 14 2020 19","left","1338","prototype3.png","2","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","right","1633","p3sarr1.png","3","1760",NA,NA,NA,1,"sarr","x"
"Thu May 14 2020 19","right","1517","p9sarr2.png","4","1760",NA,NA,NA,1,"diffarr","x"
"Thu May 14 2020 19","left","803","p4sarr2.png","5","1760",NA,NA,NA,0,"sarr","x"
"Thu May 14 2020 19","right","1108","p4sarrshacol2.png","6","1760",NA,NA,NA,1,"sarrshacol","x"
"Thu May 14 2020 19","left","995","p5sarrsha2.png","7","1760",NA,NA,NA,0,"sarrsha","x"
"Thu May 14 2020 19","left","1029","p2sarr1.png","8","1760",NA,NA,NA,0,"sarr","x"
"Thu May 14 2020 19","left","899","prototype4.png","9","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","right","1007","p5sarrsha1.png","10","1760",NA,NA,NA,1,"sarrsha","x"
"Thu May 14 2020 19","left","1336","p5sarrcol1.png","11","1760",NA,NA,NA,0,"sarrcol","x"
"Thu May 14 2020 19","left","1600","p8sarr2.png","12","1760",NA,NA,NA,0,"diffarr","x"
"Thu May 14 2020 19","right","1255","p5sarrshacol2.png","13","1760",NA,NA,NA,1,"sarrshacol","x"
"Thu May 14 2020 19","right","2424","p8sarr1.png","14","1760",NA,NA,NA,1,"diffarr","x"
"Thu May 14 2020 19","left","1753","p3sarrcol1.png","15","1760",NA,NA,NA,0,"sarrcol","x"
"Thu May 14 2020 19","left","2355","prototype1.png","16","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","left","1336","p2sarr2.png","17","1760",NA,NA,NA,0,"sarr","x"
"Thu May 14 2020 19","right","1157","p3sarrsha2.png","18","1760",NA,NA,NA,1,"sarrsha","x"
"Thu May 14 2020 19","left","783","prototype4.png","19","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","None","3007","p3sarrsha1.png","20","1760",NA,NA,NA,0,"sarrsha","x"
"Thu May 14 2020 19","left","1267","prototype2.png","21","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","right","1722","p4sarrcol2.png","22","1760",NA,NA,NA,1,"sarrcol","x"
"Thu May 14 2020 19","left","2567","p5sarrshacol1.png","23","1760",NA,NA,NA,0,"sarrshacol","x"
"Thu May 14 2020 19","left","966","prototype2.png","24","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","right","1191","p4sarrsha2.png","25","1760",NA,NA,NA,1,"sarrsha","x"
"Thu May 14 2020 19","right","1198","p9sarr1.png","26","1760",NA,NA,NA,1,"diffarr","x"
"Thu May 14 2020 19","left","1362","prototype1.png","27","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","left","833","p4sarrcol1.png","28","1760",NA,NA,NA,0,"sarrcol","x"
"Thu May 14 2020 19","None","3002","prototype4.png","29","1760",NA,NA,NA,0,"prototype","x"
"Thu May 14 2020 19","None","3011","prototype5.png","30","1760",NA,NA,NA,0,"prototype","x"
"Thu May 14 2020 19","None","3006","p5sarrcol2.png","31","1760",NA,NA,NA,0,"sarrcol","x"
"Thu May 14 2020 19","left","2802","p2sarrsha2.png","32","1760",NA,NA,NA,0,"sarrsha","x"
"Thu May 14 2020 19","right","764","p5sarr1.png","33","1760",NA,NA,NA,1,"sarr","x"
"Thu May 14 2020 19","None","3004","p3sarrshacol1.png","34","1760",NA,NA,NA,0,"sarrshacol","x"
"Thu May 14 2020 19","right","916","prototype1.png","35","1760",NA,NA,NA,0,"prototype","x"
"Thu May 14 2020 19","None","3004","p4sarrshacol1.png","36","1760",NA,NA,NA,0,"sarrshacol","x"
"Thu May 14 2020 19","left","1151","prototype3.png","37","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","right","503","prototype3.png","38","1760",NA,NA,NA,0,"prototype","x"
"Thu May 14 2020 19","left","388","p7sarr1.png","39","1760",NA,NA,NA,0,"diffarr","x"
"Thu May 14 2020 19","left","902","p1sarrsha1.png","40","1760",NA,NA,NA,0,"sarrsha","x"
"Thu May 14 2020 19","left","600","prototype5.png","41","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","None","3016","p3sarrshacol2.png","42","1760",NA,NA,NA,0,"sarrshacol","x"
"Thu May 14 2020 19","None","3004","p3sarrcol2.png","43","1760",NA,NA,NA,0,"sarrcol","x"
"Thu May 14 2020 19","None","3010","p3sarr2.png","44","1760",NA,NA,NA,0,"sarr","x"
"Thu May 14 2020 19","None","3005","p2sarrsha1.png","45","1760",NA,NA,NA,0,"sarrsha","x"
"Thu May 14 2020 19","left","811","p4sarrsha1.png","46","1760",NA,NA,NA,0,"sarrsha","x"
"Thu May 14 2020 19","left","874","p1sarrcol1.png","47","1760",NA,NA,NA,0,"sarrcol","x"
"Thu May 14 2020 19","right","1737","p1sarrsha2.png","48","1760",NA,NA,NA,1,"sarrsha","x"
"Thu May 14 2020 19","left","694","p7sarr2.png","49","1760",NA,NA,NA,0,"diffarr","x"
"Thu May 14 2020 19","left","1115","p4sarr1.png","50","1760",NA,NA,NA,0,"sarr","x"
"Thu May 14 2020 19","left","782","p10sarr1.png","51","1760",NA,NA,NA,0,"diffarr","x"
"Thu May 14 2020 19","left","2577","prototype3.png","52","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","left","1977","p1sarr1.png","53","1760",NA,NA,NA,0,"sarr","x"
"Thu May 14 2020 19","left","1237","p1sarrcol2.png","54","1760",NA,NA,NA,0,"sarrcol","x"
"Thu May 14 2020 19","right","1387","p2sarrcol2.png","55","1760",NA,NA,NA,1,"sarrcol","x"
"Thu May 14 2020 19","left","1691","prototype4.png","56","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","right","1156","p2sarrshacol1.png","57","1760",NA,NA,NA,1,"sarrshacol","x"
"Thu May 14 2020 19","left","1147","prototype5.png","58","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","left","741","prototype2.png","59","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","left","1764","prototype5.png","60","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","left","1764","p1sarrshacol2.png","61","1760",NA,NA,NA,0,"sarrshacol","x"
"Thu May 14 2020 19","left","888","p2sarrcol1.png","62","1760",NA,NA,NA,0,"sarrcol","x"
"Thu May 14 2020 19","right","1523","p5sarr2.png","63","1760",NA,NA,NA,1,"sarr","x"
"Thu May 14 2020 19","right","1281","p10sarr2.png","64","1760",NA,NA,NA,1,"diffarr","x"
"Thu May 14 2020 19","left","1306","prototype1.png","65","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","left","889","prototype4.png","66","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","right","1569","p2sarrshacol2.png","67","1760",NA,NA,NA,1,"sarrshacol","x"
"Thu May 14 2020 19","left","1416","p1sarr2.png","68","1760",NA,NA,NA,0,"sarr","x"
"Thu May 14 2020 19","right","1110","p6sarr2.png","69","1760",NA,NA,NA,1,"diffarr","x"
"Thu May 14 2020 19","right","2210","prototype2.png","70","1760",NA,NA,NA,0,"prototype","x"
"Thu May 14 2020 19","right","868","p1sarrshacol1.png","71","1760",NA,NA,NA,1,"sarrshacol","x"
"Thu May 14 2020 19","right","1726","prototype1.png","72","1760",NA,NA,NA,0,"prototype","x"
"Thu May 14 2020 19","left","1757","prototype5.png","73","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","left","1147","prototype3.png","74","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","left","1777","prototype2.png","75","1760",NA,NA,NA,1,"prototype","x"
"Thu May 14 2020 19","None","3004","p5sarrsha3.png","76","1760","0","None","3004",0,"sarrsha","new"
"Thu May 14 2020 19","None","3008","p2sarrshacol1.png","77","1760","1","None","3008",0,"sarrshacol","fam"
"Thu May 14 2020 19","left","2081","p4sarr4.png","78","1760","2","left","2081",0,"sarr","new"
"Thu May 14 2020 19","left","1369","p5sarrsha2.png","79","1760","3","left","1369",0,"sarrsha","fam"
"Thu May 14 2020 19","left","1524","p7sarr2.png","80","1760","4","left","1524",0,"diffarr","fam"
"Thu May 14 2020 19","None","3016","p1sarrsha4.png","81","1760","5","None","3016",0,"sarrsha","new"
"Thu May 14 2020 19","left","1225","p3sarrcol2.png","82","1760","6","left","1225",0,"sarrcol","fam"
"Thu May 14 2020 19","None","3006","p3sarrcol3.png","83","1760","7","None","3006",0,"sarrcol","new"
"Thu May 14 2020 19","down","2527","p1sarrsha1.png","84","1760","8","down","2527",0,"sarrsha","fam"
"Thu May 14 2020 19","left","794","p4sarr1.png","85","1760","9","left","794",0,"sarr","fam"
"Thu May 14 2020 19","right","1603","p9sarr2.png","86","1760","10","right","1603",0,"diffarr","fam"
"Thu May 14 2020 19","right","1062","p1sarr2.png","87","1760","11","right","1062",0,"sarr","fam"
"Thu May 14 2020 19","left","1342","p3sarrcol4.png","88","1760","12","left","1342",0,"sarrcol","new"
"Thu May 14 2020 19","left","1666","p2sarrshacol2.png","89","1760","13","left","1666",0,"sarrshacol","fam"
"Thu May 14 2020 19","right","1064","p6sarr1.png","90","1760","14","right","1064",0,"diffarr","fam"
"Thu May 14 2020 19","right","2058","p4sarrshacol3.png","91","1760","15","right","2058",0,"sarrshacol","new"
"Thu May 14 2020 19","right","2073","p4sarrshacol4.png","92","1760","16","right","2073",0,"sarrshacol","new"
"Thu May 14 2020 19","right","1638","p2sarrcol1.png","93","1760","17","right","1638",0,"sarrcol","fam"
"Thu May 14 2020 19","right","1677","p1sarr4.png","94","1760","18","right","1677",0,"sarr","new"
"Thu May 14 2020 19","right","1224","p10sarr1.png","95","1760","19","right","1224",0,"diffarr","fam"
"Thu May 14 2020 19","right","1898","p8sarr3.png","96","1760","20","right","1898",0,"diffarr","new"
"Thu May 14 2020 19","right","1692","p9sarr4.png","97","1760","21","right","1692",0,"diffarr","new"
"Thu May 14 2020 19","left","1185","p5sarrcol2.png","98","1760","22","left","1185",0,"sarrcol","fam"
"Thu May 14 2020 19","right","1606","p7sarr4.png","99","1760","23","right","1606",0,"diffarr","new"
"Thu May 14 2020 19","None","3002","p3sarrsha3.png","100","1760","24","None","3002",0,"sarrsha","new"
"Thu May 14 2020 19","None","3005","p8sarr4.png","101","1760","25","None","3005",0,"diffarr","new"
"Thu May 14 2020 19","down","2809","p2sarrshacol4.png","102","1760","26","down","2809",0,"sarrshacol","new"
"Thu May 14 2020 19","right","1882","p4sarrshacol1.png","103","1760","27","right","1882",0,"sarrshacol","fam"
"Thu May 14 2020 19","right","1631","p1sarrshacol3.png","104","1760","28","right","1631",0,"sarrshacol","new"
"Thu May 14 2020 19","left","2724","p2sarrsha1.png","105","1760","29","left","2724",0,"sarrsha","fam"
"Thu May 14 2020 19","None","3005","p3sarr2.png","106","1760","30","None","3005",0,"sarr","fam"
"Thu May 14 2020 19","None","3013","p3sarrshacol3.png","107","1760","31","None","3013",0,"sarrshacol","new"
"Thu May 14 2020 19","left","1788","p2sarrcol4.png","108","1760","32","left","1788",0,"sarrcol","new"
"Thu May 14 2020 19","None","3004","p5sarrcol1.png","109","1760","33","None","3004",0,"sarrcol","fam"
"Thu May 14 2020 19","right","2903","p8sarr2.png","110","1760","34","right","2903",0,"diffarr","fam"
"Thu May 14 2020 19","None","3003","p5sarr3.png","111","1760","35","None","3003",0,"sarr","new"
"Thu May 14 2020 19","right","1900","p7sarr1.png","112","1760","36","right","1900",0,"diffarr","fam"
"Thu May 14 2020 19","right","2664","p1sarrcol4.png","113","1760","37","right","2664",0,"sarrcol","new"
"Thu May 14 2020 19","right","2831","p3sarrsha4.png","114","1760","38","right","2831",0,"sarrsha","new"
"Thu May 14 2020 19","left","2484","p3sarr1.png","115","1760","39","left","2484",0,"sarr","fam"
"Thu May 14 2020 19","right","2237","p2sarrsha3.png","116","1760","40","right","2237",0,"sarrsha","new"
"Thu May 14 2020 19","down","2789","p9sarr3.png","117","1760","41","down","2789",0,"diffarr","new"
"Thu May 14 2020 19","right","1761","p10sarr4.png","118","1760","42","right","1761",0,"diffarr","new"
