"","datetime","response","response_time","stim","total_responses","workerId","count_test_stimpres","response_test_response","response_time_test_response","st_corr","type","tq","DTF","DTAF","DTAN","DTN_byPhase","stimpresseq","DTPPm","DTPPsd"
"8545","Tue May 05 2020 07","left",1528,"p6sarr2.png",145,"1691",69,"left",1528,0,"diffarr","fam",12,16.2,17.6315789473684,17.8888888888889,145,16.2176470588235,3.9365883908175
"8546","Tue May 05 2020 07","None",3012,"p1sarrshacol2.png",146,"1691",70,"None",3012,0,"sarrshacol","fam",3,12.8,13.3684210526316,13.7777777777778,146,13.5321637426901,4.86921487777771
"8547","Tue May 05 2020 07","None",3009,"p4sarrsha2.png",147,"1691",71,"None",3009,0,"sarrsha","fam",4,11.6,11.8421052631579,12.2222222222222,147,12.7906976744186,4.43567746777459
"8548","Tue May 05 2020 07","None",3002,"p2sarrcol3.png",148,"1691",72,"None",3002,0,"sarrcol","new",4,11.2,11.1052631578947,11.2222222222222,148,12.2023121387283,3.87292260530134
"8549","Tue May 05 2020 07","left",1795,"p4sarrcol2.png",149,"1691",73,"left",1795,0,"sarrcol","fam",4,12,12.7368421052632,13.1111111111111,149,13.2011494252874,4.56675582736712
"8550","Tue May 05 2020 07","left",2088,"p5sarrsha4.png",150,"1691",74,"left",2088,0,"sarrsha","new",4,10.8,10.7368421052632,11.2222222222222,150,12.0857142857143,4.58365053388113
"8551","Tue May 05 2020 07","down",1566,"p4sarrcol3.png",151,"1691",75,"down",1566,0,"sarrcol","new",4,12.4,12.6315789473684,13.4444444444444,151,13.2954545454545,4.67860563088519
"8552","Tue May 05 2020 07","right",1304,"p2sarr2.png",152,"1691",76,"right",1304,0,"sarr","fam",8,10.2,11.4736842105263,11.7777777777778,152,11.5084745762712,3.4806586433719
"8553","Tue May 05 2020 07","right",1573,"p5sarr2.png",153,"1691",77,"right",1573,0,"sarr","fam",10,13,12.5263157894737,13.3333333333333,153,13.3595505617978,3.23381564698299
"8554","Tue May 05 2020 07","right",1764,"p7sarr3.png",154,"1691",78,"right",1764,0,"diffarr","new",16,18,15.7368421052632,16.2222222222222,154,17.3743016759777,2.94320946475512
"8555","Tue May 05 2020 07","left",948,"p5sarrcol4.png",155,"1691",79,"left",948,0,"sarrcol","new",4,11.4,11.4736842105263,12,155,12.5222222222222,4.36652522266548
"8556","Tue May 05 2020 07","down",1386,"p10sarr3.png",156,"1691",80,"down",1386,0,"diffarr","new",18,17.8,14.8421052631579,15.3333333333333,156,17.1988950276243,3.16828009687479
"8557","Tue May 05 2020 07","right",2599,"p9sarr1.png",157,"1691",81,"right",2599,0,"diffarr","fam",18,20.6,15.1578947368421,15.5555555555556,157,19.7032967032967,4.07524396583739
"8558","Tue May 05 2020 07","left",1874,"p1sarrcol3.png",158,"1691",82,"left",1874,0,"sarrcol","new",4,14,14,14.4444444444444,158,14.5191256830601,4.43244968616461
"8559","Tue May 05 2020 07","down",1841,"p4sarrsha4.png",159,"1691",83,"down",1841,0,"sarrsha","new",5,12,12,12.3333333333333,159,12.9619565217391,4.21857309912189
"8560","Tue May 05 2020 07","left",1756,"p4sarrshacol2.png",160,"1691",84,"left",1756,0,"sarrshacol","fam",3,11.2,12.2631578947368,12.6666666666667,160,12.5459459459459,4.63672688355854
"8561","Tue May 05 2020 07","right",1278,"p3sarr4.png",161,"1691",85,"right",1278,0,"sarr","new",5,12,13.4736842105263,13.7777777777778,161,13.5430107526882,4.95719837723236
"8562","Tue May 05 2020 07","left",994,"p2sarr1.png",162,"1691",86,"left",994,0,"sarr","fam",9,11,11.2105263157895,11.5555555555556,162,12.1229946524064,3.62055892063929
"8563","Tue May 05 2020 07","left",1349,"p3sarrshacol1.png",163,"1691",87,"left",1349,0,"sarrshacol","fam",2,11,11.4736842105263,11.7777777777778,163,12.8723404255319,5.50300655316096
"8564","Tue May 05 2020 07","down",1355,"p8sarr1.png",164,"1691",88,"down",1355,0,"diffarr","fam",22,18.8,14.6842105263158,15.4444444444444,164,17.8730158730159,3.29486413770233
"8565","Tue May 05 2020 07","right",1209,"p3sarrsha2.png",165,"1691",89,"right",1209,0,"sarrsha","fam",4,11.6,11.6842105263158,12.3333333333333,165,13.1894736842105,5.25295530192916
"8566","Tue May 05 2020 07","left",1181,"p1sarrcol1.png",166,"1691",90,"left",1181,0,"sarrcol","fam",4,13,13.5789473684211,14.1111111111111,166,13.8534031413613,4.32245987954843
"8567","Tue May 05 2020 07","right",1880,"p1sarrshacol4.png",167,"1691",91,"right",1880,0,"sarrshacol","new",4,13.2,13.5789473684211,14,167,13.9791666666667,4.56478477421488
"8568","Tue May 05 2020 07","left",1027,"p4sarrcol4.png",168,"1691",92,"left",1027,0,"sarrcol","new",3,11.4,12.5789473684211,13.1111111111111,168,12.8652849740933,4.85116900072293
"8569","Tue May 05 2020 07","right",1241,"p5sarrsha1.png",169,"1691",93,"right",1241,0,"sarrsha","fam",5,10.8,10.9473684210526,11.5555555555556,169,12.2886597938144,4.46740355996611
"8570","Tue May 05 2020 07","right",1420,"p1sarr3.png",170,"1691",94,"right",1420,0,"sarr","new",7,13.4,13.7894736842105,14.3333333333333,170,13.9435897435897,4.14702693602799
"8571","Tue May 05 2020 07","right",1740,"p1sarr1.png",171,"1691",95,"right",1740,0,"sarr","fam",8,13.8,13.7894736842105,14.3333333333333,171,14.015306122449,4.24079944182798
"8572","Tue May 05 2020 07","right",1589,"p2sarr4.png",172,"1691",96,"right",1589,0,"sarr","new",7,11,10.8947368421053,11.3333333333333,172,11.9492385786802,3.51200011751749
"8573","Tue May 05 2020 07","right",1661,"p1sarrshacol1.png",173,"1691",97,"right",1661,0,"sarrshacol","fam",5,13.2,13.3684210526316,13.8888888888889,173,13.7171717171717,4.59538590932717
"8574","Tue May 05 2020 07","down",1959,"p3sarrshacol4.png",174,"1691",98,"down",1959,0,"sarrshacol","new",3,11.4,11.6315789473684,12.2222222222222,174,13.1658291457286,5.41114060223222
"8575","Tue May 05 2020 07","right",1740,"p5sarrshacol1.png",175,"1691",99,"right",1740,0,"sarrshacol","fam",3,10.2,10.8947368421053,11.3333333333333,175,11.95,4.7455347962598
"8576","Mon May 04 2020 21","left",1984,"p6sarr1.png",1,"1686",NA,NA,NA,0,"diffarr","x",11,17.2,18.1578947368421,18.3333333333333,1,16.5384615384615,4.8926947113489
"8577","Mon May 04 2020 21","left",1848,"prototype3.png",2,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,2,10.2962962962963,6.11313097932396
"8578","Mon May 04 2020 21","left",2652,"p3sarr1.png",3,"1686",NA,NA,NA,0,"sarr","x",7,12.6,13.4210526315789,13.4444444444444,3,12.1071428571429,4.97653222795483
"8579","Mon May 04 2020 21","right",946,"p9sarr2.png",4,"1686",NA,NA,NA,1,"diffarr","x",15,21,15.2105263157895,15.8888888888889,4,20.6551724137931,5.34038429642451
"8580","Mon May 04 2020 21","left",2668,"p4sarr2.png",5,"1686",NA,NA,NA,0,"sarr","x",4,12,13.2631578947368,13.7777777777778,5,12.4,5.23647683611533
"8581","Mon May 04 2020 21","right",971,"p4sarrshacol2.png",6,"1686",NA,NA,NA,1,"sarrshacol","x",3,11.2,12.2631578947368,12.6666666666667,6,11.3225806451613,5.34407520390069
"8582","Mon May 04 2020 21","right",1803,"p5sarrsha2.png",7,"1686",NA,NA,NA,1,"sarrsha","x",4,10.8,10.8947368421053,11.2222222222222,7,11.15625,4.77972448254418
"8583","Mon May 04 2020 21","right",1382,"p2sarr1.png",8,"1686",NA,NA,NA,1,"sarr","x",9,11,11.2105263157895,11.5555555555556,8,11.3030303030303,3.23539843455223
"8584","Mon May 04 2020 21","left",2079,"prototype4.png",9,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,9,10.7941176470588,6.27056331993993
"8585","Mon May 04 2020 21","left",2164,"p5sarrsha1.png",10,"1686",NA,NA,NA,0,"sarrsha","x",5,10.8,10.9473684210526,11.5555555555556,10,10.9142857142857,4.36140444576008
"8586","Mon May 04 2020 21","right",1660,"p5sarrcol1.png",11,"1686",NA,NA,NA,1,"sarrcol","x",3,10.6,11.6842105263158,12.1111111111111,11,10.6111111111111,4.69819283054835
"8587","Mon May 04 2020 21","right",2426,"p8sarr2.png",12,"1686",NA,NA,NA,1,"diffarr","x",21,18.6,15.2631578947368,15.2222222222222,12,17.9459459459459,3.51935873219623
"8588","Mon May 04 2020 21","right",1703,"p5sarrshacol2.png",13,"1686",NA,NA,NA,1,"sarrshacol","x",3,10.6,10.8421052631579,11.1111111111111,13,10.6052631578947,5.05932093341138
"8589","Mon May 04 2020 21","left",1838,"p8sarr1.png",14,"1686",NA,NA,NA,0,"diffarr","x",22,18.8,14.6842105263158,15.4444444444444,14,17.8205128205128,4.01884897682353
"8590","Mon May 04 2020 21","right",2318,"p3sarrcol1.png",15,"1686",NA,NA,NA,1,"sarrcol","x",3,11.6,12.4736842105263,12.8888888888889,15,12.45,5.7465708838469
"8591","Mon May 04 2020 21","left",1643,"prototype1.png",16,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,16,13.4878048780488,5.9879961223247
"8592","Mon May 04 2020 21","right",2335,"p2sarr2.png",17,"1686",NA,NA,NA,1,"sarr","x",8,10.2,11.4736842105263,11.7777777777778,17,11.0238095238095,3.68575435068123
"8593","Mon May 04 2020 21","right",1105,"p3sarrsha2.png",18,"1686",NA,NA,NA,1,"sarrsha","x",4,11.6,11.6842105263158,12.3333333333333,18,12.1627906976744,5.33599739664988
"8594","Mon May 04 2020 21","left",1383,"prototype4.png",19,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,19,11.1818181818182,6.07424118056418
"8595","Mon May 04 2020 21","right",933,"p3sarrsha1.png",20,"1686",NA,NA,NA,1,"sarrsha","x",4,11.6,11.8421052631579,12.3333333333333,20,11.9333333333333,5.54485838822368
"8596","Mon May 04 2020 21","right",1322,"prototype2.png",21,"1686",NA,NA,NA,0,"prototype","x",0,0,0,0,21,10.6739130434783,4.89014586388262
"8597","Mon May 04 2020 21","right",2084,"p4sarrcol2.png",22,"1686",NA,NA,NA,1,"sarrcol","x",4,12,12.7368421052632,13.1111111111111,22,12.1063829787234,5.11703906636059
"8598","Mon May 04 2020 21","left",1413,"p5sarrshacol1.png",23,"1686",NA,NA,NA,0,"sarrshacol","x",3,10.2,10.8947368421053,11.3333333333333,23,10.6458333333333,4.78690404693994
"8599","Mon May 04 2020 21","right",2692,"prototype2.png",24,"1686",NA,NA,NA,0,"prototype","x",0,0,0,0,24,10.4897959183673,4.98799579398543
"8600","Mon May 04 2020 21","right",1462,"p4sarrsha2.png",25,"1686",NA,NA,NA,1,"sarrsha","x",4,11.6,11.8421052631579,12.2222222222222,25,11.64,4.81816291521478
"8601","Mon May 04 2020 21","right",1509,"p9sarr1.png",26,"1686",NA,NA,NA,1,"diffarr","x",18,20.6,15.1578947368421,15.5555555555556,26,19.9411764705882,4.28677857933382
"8602","Mon May 04 2020 21","left",1738,"prototype1.png",27,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,27,13.6346153846154,5.81758270045398
"8603","Mon May 04 2020 21","right",1724,"p4sarrcol1.png",28,"1686",NA,NA,NA,1,"sarrcol","x",4,12.6,12.6315789473684,13.5555555555556,28,12.5471698113208,5.19454609602095
"8604","Mon May 04 2020 21","right",2355,"prototype4.png",29,"1686",NA,NA,NA,0,"prototype","x",0,0,0,0,29,10.9259259259259,6.08075172814309
"8605","Mon May 04 2020 21","right",1768,"prototype5.png",30,"1686",NA,NA,NA,0,"prototype","x",0,0,0,0,30,10.3090909090909,5.45307499820303
"8606","Mon May 04 2020 21","None",3010,"p5sarrcol2.png",31,"1686",NA,NA,NA,0,"sarrcol","x",4,11.2,11.5263157894737,11.8888888888889,31,11.4107142857143,4.36838553790668
"8607","Mon May 04 2020 21","right",961,"p2sarrsha2.png",32,"1686",NA,NA,NA,1,"sarrsha","x",5,9.4,10,10.4444444444444,32,10.5263157894737,3.84570847623822
"8608","Mon May 04 2020 21","right",1735,"p5sarr1.png",33,"1686",NA,NA,NA,1,"sarr","x",6,12.2,12.4210526315789,12.6666666666667,33,11.9827586206897,4.36690656623859
"8609","Mon May 04 2020 21","None",3014,"p3sarrshacol1.png",35,"1686",NA,NA,NA,0,"sarrshacol","x",2,11,11.4736842105263,11.7777777777778,34,12.0508474576271,5.60917883477319
"8610","Mon May 04 2020 21","None",3014,"prototype1.png",36,"1686",NA,NA,NA,0,"prototype","x",0,0,0,0,35,13.7,5.80560804272582
"8611","Mon May 04 2020 21","right",1950,"p4sarrshacol1.png",37,"1686",NA,NA,NA,1,"sarrshacol","x",3,11.4,12.0526315789474,12.6666666666667,36,11.5573770491803,4.89736184138608
"8612","Mon May 04 2020 21","left",1685,"prototype3.png",38,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,37,11.6612903225806,6.08934449186122
"8613","Mon May 04 2020 21","left",1878,"prototype3.png",39,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,38,11.4761904761905,6.21615258784658
"8614","Mon May 04 2020 21","right",1536,"p7sarr1.png",40,"1686",NA,NA,NA,1,"diffarr","x",17,17.8,15.8421052631579,16.8888888888889,39,17.5,3.07059789431495
"8615","Mon May 04 2020 21","right",1793,"p1sarrsha1.png",41,"1686",NA,NA,NA,1,"sarrsha","x",4,13,13.2105263157895,13.8888888888889,40,14.0769230769231,4.88079044670178
"8616","Mon May 04 2020 21","left",1537,"prototype5.png",42,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,41,10.3636363636364,5.54599332473832
"8617","Mon May 04 2020 21","right",1611,"p3sarrshacol2.png",43,"1686",NA,NA,NA,1,"sarrshacol","x",3,11.4,11.4736842105263,11.8888888888889,42,12.044776119403,5.72192178942264
"8618","Mon May 04 2020 21","right",1514,"p3sarrcol2.png",44,"1686",NA,NA,NA,1,"sarrcol","x",3,12,12.2631578947368,12.7777777777778,43,12.6323529411765,5.52579949443316
"8619","Mon May 04 2020 21","right",1133,"p3sarr2.png",45,"1686",NA,NA,NA,1,"sarr","x",5,12.2,13.8421052631579,14.2222222222222,44,12.5942028985507,5.29516661010917
"8620","Mon May 04 2020 21","right",1122,"p2sarrsha1.png",46,"1686",NA,NA,NA,1,"sarrsha","x",4,9.8,9.63157894736842,10,45,10.9428571428571,3.91535703403071
"8621","Mon May 04 2020 21","right",2018,"p4sarrsha1.png",47,"1686",NA,NA,NA,1,"sarrsha","x",5,11.8,12.2105263157895,12.6666666666667,46,12.056338028169,4.34211049390126
"8622","Mon May 04 2020 21","right",802,"p1sarrcol1.png",48,"1686",NA,NA,NA,1,"sarrcol","x",4,13,13.5789473684211,14.1111111111111,47,14.0277777777778,4.53770501720431
"8623","Mon May 04 2020 21","right",1729,"p1sarrsha2.png",49,"1686",NA,NA,NA,1,"sarrsha","x",4,13,13.5789473684211,14.2222222222222,48,13.9452054794521,4.82438945751142
"8624","Mon May 04 2020 21","right",1358,"p7sarr2.png",50,"1686",NA,NA,NA,1,"diffarr","x",15,16.4,15.7894736842105,16.3333333333333,49,16.3918918918919,3.2385417298682
"8625","Mon May 04 2020 21","right",1210,"p4sarr1.png",51,"1686",NA,NA,NA,1,"sarr","x",6,12,12.7368421052632,13.2222222222222,50,12.56,4.30034568063696
"8626","Mon May 04 2020 21","right",1583,"p10sarr1.png",52,"1686",NA,NA,NA,1,"diffarr","x",18,17.6,14.8421052631579,14.7777777777778,51,17.3421052631579,2.95545882091178
"8627","Mon May 04 2020 21","left",1190,"prototype3.png",53,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,52,11.4935064935065,6.2103974290645
"8628","Mon May 04 2020 21","right",1067,"p1sarr1.png",54,"1686",NA,NA,NA,1,"sarr","x",8,13.8,13.7894736842105,14.3333333333333,53,14.4871794871795,4.06679167634568
"8629","Mon May 04 2020 21","right",991,"p1sarrcol2.png",55,"1686",NA,NA,NA,1,"sarrcol","x",3,12.8,13.8421052631579,14.4444444444444,54,13.746835443038,4.9625994905234
"8630","Mon May 04 2020 21","left",1486,"p2sarrcol2.png",56,"1686",NA,NA,NA,0,"sarrcol","x",2,9.8,10.7894736842105,11,55,11.2,4.13199924026118
"8631","Mon May 04 2020 21","right",2048,"prototype4.png",57,"1686",NA,NA,NA,0,"prototype","x",0,0,0,0,56,11.6049382716049,5.70674822544696
"8632","Mon May 04 2020 21","right",1208,"p2sarrshacol1.png",58,"1686",NA,NA,NA,1,"sarrshacol","x",2,9.4,9.8421052631579,10.4444444444444,57,10.8658536585366,4.18628623867826
"8633","Mon May 04 2020 21","right",1063,"prototype5.png",59,"1686",NA,NA,NA,0,"prototype","x",0,0,0,0,58,10.8192771084337,5.45747323449243
"8634","Mon May 04 2020 21","left",1335,"prototype2.png",60,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,59,10.6309523809524,4.55959140503156
"8635","Mon May 04 2020 21","right",1308,"prototype5.png",61,"1686",NA,NA,NA,0,"prototype","x",0,0,0,0,60,10.6941176470588,5.51841835823188
"8636","Mon May 04 2020 21","left",1171,"p1sarrshacol2.png",62,"1686",NA,NA,NA,0,"sarrshacol","x",3,12.8,13.3684210526316,13.7777777777778,61,13.6627906976744,5.02841447380614
"8637","Mon May 04 2020 21","right",908,"p2sarrcol1.png",63,"1686",NA,NA,NA,1,"sarrcol","x",2,10.4,10.5263157894737,11.2222222222222,62,11.3563218390805,4.26989736681365
"8638","Mon May 04 2020 21","right",1374,"p5sarr2.png",64,"1686",NA,NA,NA,1,"sarr","x",10,13,12.5263157894737,13.3333333333333,63,13.1931818181818,2.97830451862173
"8639","Mon May 04 2020 21","left",1615,"p10sarr2.png",65,"1686",NA,NA,NA,0,"diffarr","x",17,17.2,14.9473684210526,15.2222222222222,64,16.8876404494382,2.85417637477876
"8640","Mon May 04 2020 21","left",1181,"prototype1.png",66,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,65,13.4,5.68024370421955
"8641","Mon May 04 2020 21","left",2646,"prototype4.png",67,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,66,11.6483516483516,5.61619409757499
"8642","Mon May 04 2020 21","right",1503,"p2sarrshacol2.png",68,"1686",NA,NA,NA,1,"sarrshacol","x",3,9.6,9.78947368421053,10.2222222222222,67,10.75,4.05355630049944
"8643","Mon May 04 2020 21","right",1539,"p1sarr2.png",69,"1686",NA,NA,NA,1,"sarr","x",8,14.2,14.3684210526316,14.7777777777778,68,14.4301075268817,4.0416253980147
"8644","Mon May 04 2020 21","left",1476,"p6sarr2.png",70,"1686",NA,NA,NA,0,"diffarr","x",12,16.2,17.6315789473684,17.8888888888889,69,16.3297872340426,3.8279905671515
"8645","Mon May 04 2020 21","left",1396,"prototype2.png",71,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,70,10.5052631578947,4.63537205973144
"8646","Mon May 04 2020 21","right",1340,"p1sarrshacol1.png",72,"1686",NA,NA,NA,1,"sarrshacol","x",5,13.2,13.3684210526316,13.8888888888889,71,13.5833333333333,4.6172825607292
"8647","Mon May 04 2020 21","left",1223,"prototype1.png",73,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,72,13.1134020618557,5.73889559762263
"8648","Mon May 04 2020 21","left",1745,"prototype5.png",74,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,73,11.0204081632653,5.49785261141474
"8649","Mon May 04 2020 21","left",1349,"prototype3.png",75,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,74,11.9191919191919,5.8583217762615
"8650","Mon May 04 2020 21","left",1346,"prototype2.png",76,"1686",NA,NA,NA,1,"prototype","x",0,0,0,0,75,10.44,4.64349224205449
"8651","Mon May 04 2020 21","None",3012,"p5sarrsha3.png",77,"1686",0,"None",3012,0,"sarrsha","new",5,10,10.8421052631579,11.2222222222222,76,11.1782178217822,4.24121689990965
"8652","Mon May 04 2020 21","down",1490,"p2sarrshacol1.png",78,"1686",1,"down",1490,0,"sarrshacol","fam",2,9.4,9.8421052631579,10.4444444444444,77,10.4607843137255,4.38194217220442
"8653","Mon May 04 2020 21","down",1782,"p4sarr4.png",79,"1686",2,"down",1782,0,"sarr","new",9,13.6,13.0526315789474,13.2222222222222,78,13.7766990291262,3.74147931013073
"8654","Mon May 04 2020 21","right",1787,"p5sarrsha2.png",80,"1686",3,"right",1787,0,"sarrsha","fam",4,10.8,10.8947368421053,11.2222222222222,79,11.5480769230769,4.6714996400759
"8655","Mon May 04 2020 21","down",1810,"p7sarr2.png",81,"1686",4,"down",1810,0,"diffarr","fam",15,16.4,15.7894736842105,16.3333333333333,80,16.3904761904762,3.40953199499703
"8656","Mon May 04 2020 21","right",1476,"p1sarrsha4.png",82,"1686",5,"right",1476,0,"sarrsha","new",4,12.6,13.3157894736842,13.8888888888889,81,13.1792452830189,4.6430637869557
"8657","Mon May 04 2020 21","down",1312,"p3sarrcol2.png",83,"1686",6,"down",1312,0,"sarrcol","fam",3,12,12.2631578947368,12.7777777777778,82,12.9906542056075,5.13863524775663
"8658","Mon May 04 2020 21","right",1389,"p3sarrcol3.png",84,"1686",7,"right",1389,0,"sarrcol","new",2,11.4,12.2105263157895,12.6666666666667,83,12.5092592592593,5.64278609909979
"8659","Mon May 04 2020 21","down",1356,"p1sarrsha1.png",85,"1686",8,"down",1356,0,"sarrsha","fam",4,13,13.2105263157895,13.8888888888889,84,13.4128440366972,5.03361112032261
"8660","Mon May 04 2020 21","down",1785,"p4sarr1.png",86,"1686",9,"down",1785,0,"sarr","fam",6,12,12.7368421052632,13.2222222222222,85,12.5818181818182,4.22396356796784
"8661","Mon May 04 2020 21","right",1235,"p9sarr2.png",87,"1686",10,"right",1235,0,"diffarr","fam",15,21,15.2105263157895,15.8888888888889,86,20.2882882882883,4.62873905348154
"8662","Mon May 04 2020 21","right",2178,"p1sarr2.png",88,"1686",11,"right",2178,0,"sarr","fam",8,14.2,14.3684210526316,14.7777777777778,87,14.2410714285714,4.2685641945671
"8663","Mon May 04 2020 21","down",1152,"p3sarrcol4.png",89,"1686",12,"down",1152,0,"sarrcol","new",2,10.8,12.4736842105263,13.4444444444444,88,12.2212389380531,5.48330992531352
"8664","Mon May 04 2020 21","down",1057,"p2sarrshacol2.png",90,"1686",13,"down",1057,0,"sarrshacol","fam",3,9.6,9.78947368421053,10.2222222222222,89,10.6929824561404,4.21150382613688
"8665","Mon May 04 2020 21","right",968,"p6sarr1.png",91,"1686",14,"right",968,0,"diffarr","fam",11,17.2,18.1578947368421,18.3333333333333,90,16.8260869565217,4.37949942978991
"8666","Mon May 04 2020 21","down",2200,"p4sarrshacol3.png",92,"1686",15,"down",2200,0,"sarrshacol","new",4,11.8,11.8947368421053,12.6666666666667,91,12.5431034482759,4.45536753254711
"8667","Mon May 04 2020 21","right",2019,"p4sarrshacol4.png",93,"1686",16,"right",2019,0,"sarrshacol","new",3,11.2,11.7368421052632,12.2222222222222,92,12.1452991452991,4.88005256695995
"8668","Mon May 04 2020 21","down",1332,"p2sarrcol1.png",94,"1686",17,"down",1332,0,"sarrcol","fam",2,10.4,10.5263157894737,11.2222222222222,93,11.2881355932203,4.35811786968557
