"batchId","batchTitle","count_study_sequence","count_test_sequence","datetime","response","response_study_response","response_test_response","response_time","response_time_study_response","response_time_test_response","stim","studyResultId","workerId","type","tq","DTF","DTAF","DTAN","DTN_byPhase","DTN"
30,"krajcsi",74,40,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1900,2227,1900,"p2sarrsha3.png",514,"1761","sarrsha","new",5,10,9.8421052631579,10.4444444444444,12
30,"krajcsi",74,41,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1440,2227,1440,"p9sarr3.png",514,"1761","diffarr","new",17,21.6,15.1578947368421,15.2222222222222,20.1111111111111
30,"krajcsi",74,42,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1693,2227,1693,"p10sarr4.png",514,"1761","diffarr","new",17,17.6,14.7894736842105,15.7777777777778,17.0505050505051
30,"krajcsi",74,43,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1114,2227,1114,"p4sarrcol1.png",514,"1761","sarrcol","old",4,12.6,12.6315789473684,13.5555555555556,13.9393939393939
30,"krajcsi",74,44,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1534,2227,1534,"p5sarrshacol4.png",514,"1761","sarrshacol","new",2,9.6,10.7368421052632,11.2222222222222,12.5858585858586
30,"krajcsi",74,45,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",2057,2227,2057,"p3sarr3.png",514,"1761","sarr","new",8,13.2,13.3157894736842,13.6666666666667,14.4848484848485
30,"krajcsi",74,46,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1826,2227,1826,"p2sarr3.png",514,"1761","sarr","new",10,11.8,11.3157894736842,11.2222222222222,12.8888888888889
30,"krajcsi",74,47,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","down","right","down",1622,2227,1622,"p4sarr2.png",514,"1761","sarr","old",4,12,13.2631578947368,13.7777777777778,13.6464646464646
30,"krajcsi",74,48,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1428,2227,1428,"p2sarrshacol3.png",514,"1761","sarrshacol","new",4,9.8,10.2105263157895,10.5555555555556,12.1212121212121
30,"krajcsi",74,49,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","None","right","None",3008,2227,3008,"p2sarrcol2.png",514,"1761","sarrcol","old",2,9.8,10.7894736842105,11,12.1616161616162
30,"krajcsi",74,50,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1439,2227,1439,"p4sarrsha3.png",514,"1761","sarrsha","new",4,11.8,12.2631578947368,12.7777777777778,13.5050505050505
30,"krajcsi",74,51,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",2200,2227,2200,"p4sarrsha1.png",514,"1761","sarrsha","old",5,11.8,12.2105263157895,12.6666666666667,13.4848484848485
30,"krajcsi",74,52,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1473,2227,1473,"p5sarrshacol3.png",514,"1761","sarrshacol","new",5,10.8,11,11.4444444444444,12.8686868686869
30,"krajcsi",74,53,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1045,2227,1045,"p5sarrshacol2.png",514,"1761","sarrshacol","old",3,10.6,10.8421052631579,11.1111111111111,12.7777777777778
30,"krajcsi",74,54,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1880,2227,1880,"p1sarrsha3.png",514,"1761","sarrsha","new",4,12.8,13.6842105263158,14.3333333333333,14.0808080808081
30,"krajcsi",74,55,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1562,2227,1562,"p3sarrshacol2.png",514,"1761","sarrshacol","old",3,11.4,11.4736842105263,11.8888888888889,13.7777777777778
30,"krajcsi",74,56,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","down","right","down",2553,2227,2553,"p10sarr2.png",514,"1761","diffarr","old",17,17.2,14.9473684210526,15.2222222222222,16.9090909090909
30,"krajcsi",74,57,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","down","right","down",1694,2227,1694,"p5sarrcol3.png",514,"1761","sarrcol","new",3,11.2,11.4736842105263,11.8888888888889,13.2222222222222
30,"krajcsi",74,58,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","left","right","left",1670,2227,1670,"p5sarr4.png",514,"1761","sarr","new",9,12.8,12.8947368421053,13.3333333333333,13.5555555555556
30,"krajcsi",74,59,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1535,2227,1535,"p3sarrsha1.png",514,"1761","sarrsha","old",4,11.6,11.8421052631579,12.3333333333333,13.979797979798
30,"krajcsi",74,60,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",984,2227,984,"p5sarr1.png",514,"1761","sarr","old",6,12.2,12.4210526315789,12.6666666666667,13.3232323232323
30,"krajcsi",74,61,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",871,2227,871,"p1sarrcol2.png",514,"1761","sarrcol","old",3,12.8,13.8421052631579,14.4444444444444,14.1515151515152
30,"krajcsi",74,62,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1243,2227,1243,"p6sarr4.png",514,"1761","diffarr","new",12,16.8,17.7894736842105,17.8888888888889,16.9090909090909
30,"krajcsi",74,63,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1752,2227,1752,"p6sarr3.png",514,"1761","diffarr","new",11,16.6,17.8421052631579,18.2222222222222,16.8181818181818
30,"krajcsi",74,64,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","down","right","down",2026,2227,2026,"p4sarr3.png",514,"1761","sarr","new",5,11,13.3157894736842,13.8888888888889,13.3232323232323
30,"krajcsi",74,65,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1748,2227,1748,"p1sarrsha2.png",514,"1761","sarrsha","old",4,13,13.5789473684211,14.2222222222222,14.2020202020202
30,"krajcsi",74,66,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1671,2227,1671,"p2sarrsha4.png",514,"1761","sarrsha","new",4,10,10.1052631578947,10.4444444444444,12.030303030303
30,"krajcsi",74,67,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","left","right","left",1671,2227,1671,"p3sarrcol1.png",514,"1761","sarrcol","old",3,11.6,12.4736842105263,12.8888888888889,14.2323232323232
30,"krajcsi",74,68,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1965,2227,1965,"p2sarrsha2.png",514,"1761","sarrsha","old",5,9.4,10,10.4444444444444,11.9292929292929
30,"krajcsi",74,69,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1868,2227,1868,"p6sarr2.png",514,"1761","diffarr","old",12,16.2,17.6315789473684,17.8888888888889,16.4646464646465
30,"krajcsi",74,70,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",842,2227,842,"p1sarrshacol2.png",514,"1761","sarrshacol","old",3,12.8,13.3684210526316,13.7777777777778,13.979797979798
30,"krajcsi",74,71,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",2564,2227,2564,"p4sarrsha2.png",514,"1761","sarrsha","old",4,11.6,11.8421052631579,12.2222222222222,13.4141414141414
30,"krajcsi",74,72,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","left","right","left",1786,2227,1786,"p2sarrcol3.png",514,"1761","sarrcol","new",4,11.2,11.1052631578947,11.2222222222222,12.7272727272727
30,"krajcsi",74,73,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1931,2227,1931,"p4sarrcol2.png",514,"1761","sarrcol","old",4,12,12.7368421052632,13.1111111111111,13.7777777777778
30,"krajcsi",74,74,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1800,2227,1800,"p5sarrsha4.png",514,"1761","sarrsha","new",4,10.8,10.7368421052632,11.2222222222222,12.7474747474747
30,"krajcsi",74,75,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1428,2227,1428,"p4sarrcol3.png",514,"1761","sarrcol","new",4,12.4,12.6315789473684,13.4444444444444,13.8585858585859
30,"krajcsi",74,76,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1639,2227,1639,"p2sarr2.png",514,"1761","sarr","old",8,10.2,11.4736842105263,11.7777777777778,12.2525252525253
30,"krajcsi",74,77,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1419,2227,1419,"p5sarr2.png",514,"1761","sarr","old",10,13,12.5263157894737,13.3333333333333,13.7373737373737
30,"krajcsi",74,78,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","down","right","down",2008,2227,2008,"p7sarr3.png",514,"1761","diffarr","new",16,18,15.7368421052632,16.2222222222222,17.3333333333333
30,"krajcsi",74,79,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1351,2227,1351,"p5sarrcol4.png",514,"1761","sarrcol","new",4,11.4,11.4736842105263,12,13.2323232323232
30,"krajcsi",74,80,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",921,2227,921,"p10sarr3.png",514,"1761","diffarr","new",18,17.8,14.8421052631579,15.3333333333333,17.1313131313131
30,"krajcsi",74,81,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1053,2227,1053,"p9sarr1.png",514,"1761","diffarr","old",18,20.6,15.1578947368421,15.5555555555556,19.7979797979798
30,"krajcsi",74,82,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1092,2227,1092,"p1sarrcol3.png",514,"1761","sarrcol","new",4,14,14,14.4444444444444,14.6262626262626
30,"krajcsi",74,83,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","left","right","left",1587,2227,1587,"p4sarrsha4.png",514,"1761","sarrsha","new",5,12,12,12.3333333333333,13.4646464646465
30,"krajcsi",74,84,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1547,2227,1547,"p4sarrshacol2.png",514,"1761","sarrshacol","old",3,11.2,12.2631578947368,12.6666666666667,13.3131313131313
30,"krajcsi",74,85,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1604,2227,1604,"p3sarr4.png",514,"1761","sarr","new",5,12,13.4736842105263,13.7777777777778,14.2020202020202
30,"krajcsi",74,86,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1807,2227,1807,"p2sarr1.png",514,"1761","sarr","old",9,11,11.2105263157895,11.5555555555556,12.6262626262626
30,"krajcsi",74,87,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","left","right","left",1599,2227,1599,"p3sarrshacol1.png",514,"1761","sarrshacol","old",2,11,11.4736842105263,11.7777777777778,13.7272727272727
30,"krajcsi",74,88,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1289,2227,1289,"p8sarr1.png",514,"1761","diffarr","old",22,18.8,14.6842105263158,15.4444444444444,17.7373737373737
30,"krajcsi",74,89,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",917,2227,917,"p3sarrsha2.png",514,"1761","sarrsha","old",4,11.6,11.6842105263158,12.3333333333333,13.9191919191919
30,"krajcsi",74,90,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","down","right","down",1965,2227,1965,"p1sarrcol1.png",514,"1761","sarrcol","old",4,13,13.5789473684211,14.1111111111111,14.2020202020202
30,"krajcsi",74,91,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1218,2227,1218,"p1sarrshacol4.png",514,"1761","sarrshacol","new",4,13.2,13.5789473684211,14,14.2626262626263
30,"krajcsi",74,92,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","left","right","left",1676,2227,1676,"p4sarrcol4.png",514,"1761","sarrcol","new",3,11.4,12.5789473684211,13.1111111111111,13.5353535353535
30,"krajcsi",74,93,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",873,2227,873,"p5sarrsha1.png",514,"1761","sarrsha","old",5,10.8,10.9473684210526,11.5555555555556,12.9191919191919
30,"krajcsi",74,94,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",927,2227,927,"p1sarr3.png",514,"1761","sarr","new",7,13.4,13.7894736842105,14.3333333333333,14.1515151515152
30,"krajcsi",74,95,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",672,2227,672,"p1sarr1.png",514,"1761","sarr","old",8,13.8,13.7894736842105,14.3333333333333,14.2222222222222
30,"krajcsi",74,96,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","down","right","down",2829,2227,2829,"p2sarr4.png",514,"1761","sarr","new",7,11,10.8947368421053,11.3333333333333,12.3838383838384
30,"krajcsi",74,97,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1371,2227,1371,"p1sarrshacol1.png",514,"1761","sarrshacol","old",5,13.2,13.3684210526316,13.8888888888889,14.0909090909091
30,"krajcsi",74,98,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","left","right","left",2120,2227,2120,"p3sarrshacol4.png",514,"1761","sarrshacol","new",3,11.4,11.6315789473684,12.2222222222222,13.8989898989899
30,"krajcsi",74,99,"Sat May 16 2020 18:02:11 GMT+0200 (közép-európai nyári idő)","right","right","right",1591,2227,1591,"p5sarrshacol1.png",514,"1761","sarrshacol","old",3,10.2,10.8947368421053,11.3333333333333,12.6666666666667
30,"krajcsi",0,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1889,1889,NA,"p6sarr1.png",481,"1759","diffarr","study",11,17.2,18.1578947368421,18.3333333333333,17.0505050505051
30,"krajcsi",1,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","left","left","",1718,1718,NA,"prototype3.png",481,"1759","prototype","study",0,0,0,0,0
30,"krajcsi",2,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1331,1331,NA,"p3sarr1.png",481,"1759","sarr","study",7,12.6,13.4210526315789,13.4444444444444,14.3535353535354
30,"krajcsi",3,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1359,1359,NA,"p9sarr2.png",481,"1759","diffarr","study",15,21,15.2105263157895,15.8888888888889,20.040404040404
30,"krajcsi",4,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",2020,2020,NA,"p4sarr2.png",481,"1759","sarr","study",4,12,13.2631578947368,13.7777777777778,13.6464646464646
30,"krajcsi",5,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1450,1450,NA,"p4sarrshacol2.png",481,"1759","sarrshacol","study",3,11.2,12.2631578947368,12.6666666666667,13.3131313131313
30,"krajcsi",6,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","None","None","",3003,3003,NA,"p5sarrsha2.png",481,"1759","sarrsha","study",4,10.8,10.8947368421053,11.2222222222222,12.8686868686869
30,"krajcsi",7,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1909,1909,NA,"p2sarr1.png",481,"1759","sarr","study",9,11,11.2105263157895,11.5555555555556,12.6262626262626
30,"krajcsi",8,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","left","left","",974,974,NA,"prototype4.png",481,"1759","prototype","study",0,0,0,0,0
30,"krajcsi",9,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1556,1556,NA,"p5sarrsha1.png",481,"1759","sarrsha","study",5,10.8,10.9473684210526,11.5555555555556,12.9191919191919
30,"krajcsi",10,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",2631,2631,NA,"p5sarrcol1.png",481,"1759","sarrcol","study",3,10.6,11.6842105263158,12.1111111111111,13.0505050505051
30,"krajcsi",11,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1052,1052,NA,"p8sarr2.png",481,"1759","diffarr","study",21,18.6,15.2631578947368,15.2222222222222,17.979797979798
30,"krajcsi",12,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1407,1407,NA,"p5sarrshacol2.png",481,"1759","sarrshacol","study",3,10.6,10.8421052631579,11.1111111111111,12.7777777777778
30,"krajcsi",13,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1873,1873,NA,"p8sarr1.png",481,"1759","diffarr","study",22,18.8,14.6842105263158,15.4444444444444,17.7373737373737
30,"krajcsi",14,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","None","None","",3004,3004,NA,"p3sarrcol1.png",481,"1759","sarrcol","study",3,11.6,12.4736842105263,12.8888888888889,14.2323232323232
30,"krajcsi",15,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","left","left","",2477,2477,NA,"prototype1.png",481,"1759","prototype","study",0,0,0,0,0
30,"krajcsi",16,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1642,1642,NA,"p2sarr2.png",481,"1759","sarr","study",8,10.2,11.4736842105263,11.7777777777778,12.2525252525253
30,"krajcsi",17,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",731,731,NA,"p3sarrsha2.png",481,"1759","sarrsha","study",4,11.6,11.6842105263158,12.3333333333333,13.9191919191919
30,"krajcsi",18,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","left","left","",2197,2197,NA,"prototype4.png",481,"1759","prototype","study",0,0,0,0,0
30,"krajcsi",19,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1371,1371,NA,"p3sarrsha1.png",481,"1759","sarrsha","study",4,11.6,11.8421052631579,12.3333333333333,13.979797979798
30,"krajcsi",20,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","left","left","",1807,1807,NA,"prototype2.png",481,"1759","prototype","study",0,0,0,0,0
30,"krajcsi",21,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",2652,2652,NA,"p4sarrcol2.png",481,"1759","sarrcol","study",4,12,12.7368421052632,13.1111111111111,13.7777777777778
30,"krajcsi",22,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","None","None","",3003,3003,NA,"p5sarrshacol1.png",481,"1759","sarrshacol","study",3,10.2,10.8947368421053,11.3333333333333,12.6666666666667
30,"krajcsi",23,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","left","left","",2453,2453,NA,"prototype2.png",481,"1759","prototype","study",0,0,0,0,0
30,"krajcsi",24,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",996,996,NA,"p4sarrsha2.png",481,"1759","sarrsha","study",4,11.6,11.8421052631579,12.2222222222222,13.4141414141414
30,"krajcsi",25,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1277,1277,NA,"p9sarr1.png",481,"1759","diffarr","study",18,20.6,15.1578947368421,15.5555555555556,19.7979797979798
30,"krajcsi",26,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","left","left","",1570,1570,NA,"prototype1.png",481,"1759","prototype","study",0,0,0,0,0
30,"krajcsi",27,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1087,1087,NA,"p4sarrcol1.png",481,"1759","sarrcol","study",4,12.6,12.6315789473684,13.5555555555556,13.9393939393939
30,"krajcsi",28,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","None","None","",3005,3005,NA,"prototype4.png",481,"1759","prototype","study",0,0,0,0,0
30,"krajcsi",29,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","left","left","",1971,1971,NA,"prototype5.png",481,"1759","prototype","study",0,0,0,0,0
30,"krajcsi",30,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",2584,2584,NA,"p5sarrcol2.png",481,"1759","sarrcol","study",4,11.2,11.5263157894737,11.8888888888889,13.1111111111111
30,"krajcsi",31,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1152,1152,NA,"p2sarrsha2.png",481,"1759","sarrsha","study",5,9.4,10,10.4444444444444,11.9292929292929
30,"krajcsi",32,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","right","right","",1189,1189,NA,"p5sarr1.png",481,"1759","sarr","study",6,12.2,12.4210526315789,12.6666666666667,13.3232323232323
30,"krajcsi",33,NA,"Wed May 13 2020 20:01:50 GMT+0200 (Central European Summer Time)","None","None","",3004,3004,NA,"p3sarrshacol1.png",481,"1759","sarrshacol","study",2,11,11.4736842105263,11.7777777777778,13.7272727272727
